timestamp,h_ratio,v_ratio,gaze_x,gaze_y,target_x,target_y,final_x,final_y
1761241005.4462206,0.969599214053754,0.45784799890137345,0,0,960.0,540.0,960.0,540.0
1761241005.6232655,0.9582225175215748,0.478937256608317,0,0,1785.863436005844,540.0,1125.1726872011686,540.0
1761241005.7556114,0.9591631152120595,0.45784799890137345,0,0,1785.863436005844,540.0,1257.3108369621036,540.0
1761241005.89065,0.9282218500809201,0.45798810641493853,0,0,1665.8607662432248,540.0,1339.0208228183278,540.0
1761241006.0396814,0.9261220935925679,0.4515388582928589,0,0,1665.8607662432248,540.0,1404.3888115033071,540.0
1761241006.1729803,0.9113584245909203,0.472293571961993,0,0,1598.4070642832257,540.0,1443.1924620592908,540.0
1761241006.3186586,0.8985031771795483,0.4656415499153737,0,0,1598.4070642832257,540.0,1474.2353825040777,540.0
1761241006.4540017,0.8995871585461853,0.4573193475674446,0,0,1551.322000104286,540.0,1489.6527060241192,540.0
1761241006.6004605,0.8932118333934442,0.45158364270674867,0,0,1551.322000104286,540.0,1501.9865648401524,540.0
1761241006.7296097,0.9224292858343859,0.4255004720333295,0,0,1642.690509257088,540.0,1530.1273537235393,540.0
1761241006.8675456,0.8838605042410959,0.445139944784171,0,0,1642.690509257088,540.0,1552.639984830249,540.0
1761241007.0085237,0.8447029744100257,0.4511810619990034,0,0,1331.7852635596475,540.0,1508.469040576129,540.0
1761241007.1499,0.940212730221549,0.4515388582928589,0,0,1331.7852635596475,540.0,1473.1322851728328,540.0
1761241007.2844908,0.946790279883275,0.4733726082598454,0,0,1740.1344854526446,540.0,1526.532725228795,540.0
1761241007.425424,0.9791463347430811,0.445139944784171,0,0,1740.1344854526446,540.0,1569.253077273565,540.0
1761241007.5719068,1.002032096608373,0.4721009170222139,0,0,1961.101752353036,540.0,1647.6228122894593,540.0
1761241007.7057843,0.9746873855019488,0.47145257487558634,0,0,1961.101752353036,540.0,1710.3186003021747,540.0
1761241007.8405912,0.9572396092812377,0.45849949596107076,0,0,1781.9318030444956,540.0,1724.641240850639,540.0
1761241007.982416,0.9152775615008976,0.44526870338646923,0,0,1781.9318030444956,540.0,1736.0993532894104,540.0
1761241008.1323118,0.9141194561391734,0.472380860646525,0,0,1609.4511904762385,540.0,1710.769720726776,540.0
1761241008.2726257,0.9045486627240493,0.4591743062563719,0,0,1609.4511904762385,540.0,1690.5060146766687,540.0
1761241008.4077866,0.9179945176045964,0.45092423572169027,0,0,1624.95143633793,540.0,1677.3950990089209,540.0
1761241008.5590475,0.897424722693014,0.4585437163874255,0,0,1624.95143633793,540.0,1666.9063664747227,540.0
1761241008.714561,0.846771258093746,0.43917028452119533,0,0,1340.0583982945286,540.0,1601.5367728386839,540.0
1761241008.8563764,0.8545481000553952,0.43904674278350575,0,0,1340.0583982945286,540.0,1549.241097929853,540.0
1761241008.99108,0.83058835831138,0.43917028452119533,0,0,1275.3267991650646,540.0,1494.458238176895,540.0
1761241009.1319454,0.7919299916431023,0.43884107137259715,0,0,1275.3267991650646,540.0,1450.631950374529,540.0
1761241009.2765598,0.7515804629807645,0.41467496004786797,0,0,960.0,265.24391061899075,1352.5055602996233,485.04878212379816
1761241009.4117684,0.7617763583582063,0.4322905372275889,0,0,960.0,265.24391061899075,1274.0044482396986,441.08780782283674
1761241009.5488026,0.7698234235317432,0.41883486685903804,0,0,960.0,298.52316510835124,1211.2035585917588,412.57487927993964
